NCM;categoria;descricao;IPI;uTrib
29211941;PRODUTOS QUÍMICOS ORGÂNICOS;29211941 - METILDIALQUILAMINAS;0;KG
29211949;PRODUTOS QUÍMICOS ORGÂNICOS;29211949 - OUTS.MONOALQUIL.E DIALQUILAMINAS,DE C10 A C18;0;KG
29211991;PRODUTOS QUÍMICOS ORGÂNICOS;29211991 - CLORMETINA (DCI) (BIS(2-CLOROETIL)METILAMINA);0;KG
29211992;PRODUTOS QUÍMICOS ORGÂNICOS;29211992 - N,N-DIALQUIL-2-CLOROETIL.,SEUS SAIS PROTONADS.;0;KG
29211993;PRODUTOS QUÍMICOS ORGÂNICOS;29211993 - MUCATO DE ISOMETEPTENO;0;KG
29211999;PRODUTOS QUÍMICOS ORGÂNICOS;29211999 - OUTS.MONOAMINAS ACÍC.S/DER.SAIS DEST.PRODS.;0;KG
29212100;PRODUTOS QUÍMICOS ORGÂNICOS;29212100 - ETILENODIAMINA E SEUS SAIS;0;KG
29212200;PRODUTOS QUÍMICOS ORGÂNICOS;29212200 - HEXAMETILENODIAMINA E SEUS SAIS;0;KG
29212910;PRODUTOS QUÍMICOS ORGÂNICOS;29212910 - DIETILENOTRIAMINA E SEUS SAIS;0;KG
29212920;PRODUTOS QUÍMICOS ORGÂNICOS;29212920 - TRIETILENOTETRAMINA E SEUS SAIS;0;KG
29212990;PRODUTOS QUÍMICOS ORGÂNICOS;29212990 - OUTS POLIAMINAS ACÍCLICAS S/DERIV.,SEUS SAIS;0;KG
29213011;PRODUTOS QUÍMICOS ORGÂNICOS;29213011 - MONOCICLOEXILAMINA E SEUS SAIS;0;KG
29213012;PRODUTOS QUÍMICOS ORGÂNICOS;29213012 - DICICLOEXILAMINA;0;KG
29213019;PRODUTOS QUÍMICOS ORGÂNICOS;29213019 - OUTRAS CICLOEXILAMINAS E SAIS;0;KG
29213020;PRODUTOS QUÍMICOS ORGÂNICOS;29213020 - PROPILEXEDRINA;0;KG
29213090;PRODUTOS QUÍMICOS ORGÂNICOS;29213090 - OUTS.MONOAMINAS CICLA.CICLE.CICLO.DER.SAIS;0;KG
29214100;PRODUTOS QUÍMICOS ORGÂNICOS;29214100 - ANILINA E SEUS SAIS;0;KG
29214211;PRODUTOS QUÍMICOS ORGÂNICOS;29214211 - ÁCIDO SULFANÍLICO E SEUS SAIS;0;KG
29214219;PRODUTOS QUÍMICOS ORGÂNICOS;29214219 - OUTS. ÁCIDOS AMINOBENZENOSULFÔNICOS E SAIS;0;KG
29214221;PRODUTOS QUÍMICOS ORGÂNICOS;29214221 - 3,4-DICLOROANILINA E SEUS SAIS;0;KG
29214229;PRODUTOS QUÍMICOS ORGÂNICOS;29214229 - OUTROS CLOROANILINAS E SEUS SAIS;0;KG
29214231;PRODUTOS QUÍMICOS ORGÂNICOS;29214231 - 4-NITROANILINA;0;KG
29214239;PRODUTOS QUÍMICOS ORGÂNICOS;29214239 - OUTROS NITROANILINAS E SEUS SAIS;0;KG
29214241;PRODUTOS QUÍMICOS ORGÂNICOS;29214241 - 5-CLORO-2-NITROANILINA;0;KG
29214249;PRODUTOS QUÍMICOS ORGÂNICOS;29214249 - OUTROS CLORONITROANILINAS E SEUS SAIS;0;KG
29214290;PRODUTOS QUÍMICOS ORGÂNICOS;29214290 - OUTROS DERIVADOS DA ANILINA E SEUS SAIS;0;KG
29214311;PRODUTOS QUÍMICOS ORGÂNICOS;29214311 - O-TOLUIDINA;0;KG
29214319;PRODUTOS QUÍMICOS ORGÂNICOS;29214319 - OUTROS TOLUIDINAS E SEUS SAIS;0;KG
29214321;PRODUTOS QUÍMICOS ORGÂNICOS;29214321 - 3-NITRO-4-TOLUIDINA E SEUS SAIS;0;KG
29214322;PRODUTOS QUÍMICOS ORGÂNICOS;29214322 - TRIFLURALINA;0;KG
29214323;PRODUTOS QUÍMICOS ORGÂNICOS;29214323 - 4-CLORO-2-TOLUIDINA;0;KG
29214329;PRODUTOS QUÍMICOS ORGÂNICOS;29214329 - OUTROS DERIVADOS DA TOLUIDINA E SAIS;0;KG
29214410;PRODUTOS QUÍMICOS ORGÂNICOS;29214410 - DIFENILAMINA E SEUS SAIS;0;KG
29214421;PRODUTOS QUÍMICOS ORGÂNICOS;29214421 - N-OCTILDIFENILAMINA;0;KG
29214422;PRODUTOS QUÍMICOS ORGÂNICOS;29214422 - N-NONILDIFENILAMINA;0;KG
29214429;PRODUTOS QUÍMICOS ORGÂNICOS;29214429 - OUTROS DERIVADOS DA DIFENILAMINA E SAIS;0;KG
29214500;PRODUTOS QUÍMICOS ORGÂNICOS;29214500 - 1-NAFTILAMINA(ALFA),2-NAFTILAMINA(BETA), E SAIS;0;KG
29214610;PRODUTOS QUÍMICOS ORGÂNICOS;29214610 - ANFETAMINA E SEUS SAIS;0;KG
29214620;PRODUTOS QUÍMICOS ORGÂNICOS;29214620 - BENZOFETAMINA E SEUS SAIS;0;KG
29214630;PRODUTOS QUÍMICOS ORGÂNICOS;29214630 - DEXANFETAMINA E SEUS SAIS;0;KG
29214640;PRODUTOS QUÍMICOS ORGÂNICOS;29214640 - ETILANFETAMINA E SEUS SAIS;0;KG
29214650;PRODUTOS QUÍMICOS ORGÂNICOS;29214650 - FENCANFAMINA E SEUS SAIS;0;KG
29214660;PRODUTOS QUÍMICOS ORGÂNICOS;29214660 - FENTERMINA E SEUS SAIS;0;KG
29214670;PRODUTOS QUÍMICOS ORGÂNICOS;29214670 - LEFETAMINA E SEUS SAIS;0;KG
29214680;PRODUTOS QUÍMICOS ORGÂNICOS;29214680 - LEVANFETAMINA E SEUS SAIS;0;KG
29214690;PRODUTOS QUÍMICOS ORGÂNICOS;29214690 - MEFENOREX E SEUS SAIS;0;KG
29214910;PRODUTOS QUÍMICOS ORGÂNICOS;29214910 - CLORIDRATO DE FENFLURAMINA;0;KG
29214921;PRODUTOS QUÍMICOS ORGÂNICOS;29214921 - 2,4-XILIDINA E SEUS SAIS;0;KG
29214922;PRODUTOS QUÍMICOS ORGÂNICOS;29214922 - PENDIMETALINA;0;KG
29214929;PRODUTOS QUÍMICOS ORGÂNICOS;29214929 - OUTRAS XILIDINAS, SEUS DERIVADOS E SEUS SAIS;0;KG
29214931;PRODUTOS QUÍMICOS ORGÂNICOS;29214931 - SULFATO DE TRANILCIPROMINA;0;KG
29214939;PRODUTOS QUÍMICOS ORGÂNICOS;29214939 - TRANICILPROMINA E SEUS OUTROS SAIS;0;KG
29214990;PRODUTOS QUÍMICOS ORGÂNICOS;29214990 - OUTS.MONOAMINAS AROMÁTICAS, S/DERIV.,S/SAIS;0;KG
29215111;PRODUTOS QUÍMICOS ORGÂNICOS;29215111 - M-FENILENODIAMINA E SEUS SAIS;0;KG
29215112;PRODUTOS QUÍMICOS ORGÂNICOS;29215112 - DIAMINOTOLUENOS (TOLUILENODIAMINAS);0;KG
29215119;PRODUTOS QUÍMICOS ORGÂNICOS;29215119 - O,M,P-FENILENODIAMINA,DIAMINOTOLUENOS,S/SAIS;0;KG
29215120;PRODUTOS QUÍMICOS ORGÂNICOS;29215120 - DERIV.SULF.DE FENILENODIAMINAS, SAIS E DERIV.;0;KG
29215131;PRODUTOS QUÍMICOS ORGÂNICOS;29215131 - N,N'-DI-SEC-BUTIL-P-FENILENODIAMINA;0;KG
29215132;PRODUTOS QUÍMICOS ORGÂNICOS;29215132 - N-ISOPROPIL-N'-FENIL-P-FENILENODIAMINA;0;KG
29215133;PRODUTOS QUÍMICOS ORGÂNICOS;29215133 - N-(1,3-DIMETILBUTIL)-N'-FENIL-P-FENILENODIAMINA;0;KG
29215134;PRODUTOS QUÍMICOS ORGÂNICOS;29215134 - N-(1,4-DIMETILPENTIL)-N'-FENIL-P-FENILENODIAMINA;0;KG
29215135;PRODUTOS QUÍMICOS ORGÂNICOS;29215135 - N-FENIL-P-FENILENODIAMINA E SEUS SAIS;0;KG
29215139;PRODUTOS QUÍMICOS ORGÂNICOS;29215139 - OUTROS DERIVADOS DA FENILENODIAMINAS E SAIS;0;KG
29215190;PRODUTOS QUÍMICOS ORGÂNICOS;29215190 - OUTROS SAIS DA FENILENODIAMINAS;0;KG
29215911;PRODUTOS QUÍMICOS ORGÂNICOS;29215911 - 3,3'-DICLOROBENZIDINA;0;KG
29215919;PRODUTOS QUÍMICOS ORGÂNICOS;29215919 - OUTROS BENZIDINAS, SAIS E DERIVADOS;0;KG
29215921;PRODUTOS QUÍMICOS ORGÂNICOS;29215921 - 4-4'-DIAMINODIFENILMETANO;0;KG
29215929;PRODUTOS QUÍMICOS ORGÂNICOS;29215929 - OUTROS DIAMINODIFENILMETANOS;0;KG
29215931;PRODUTOS QUÍMICOS ORGÂNICOS;29215931 - 4,4'-DIAMINODIFENILAMINA E SEUS SAIS;0;KG
29215932;PRODUTOS QUÍMICOS ORGÂNICOS;29215932 - ÁCIDO 4,4'-DIAMINOFENILAMINO-2-SULFÔNICO,S/SAIS;0;KG
29215939;PRODUTOS QUÍMICOS ORGÂNICOS;29215939 - OUTS.DIAMINOFENILAMINAS,DERIVADOS;0;KG
29215990;PRODUTOS QUÍMICOS ORGÂNICOS;29215990 - OUTS.POLIAMINAS AROMÁTICAS,SAIS E DERIVADOS;0;KG
29221100;PRODUTOS QUÍMICOS ORGÂNICOS;29221100 - MONOETANOLAMINA E SEUS SAIS;0;KG
29221200;PRODUTOS QUÍMICOS ORGÂNICOS;29221200 - DIETANOLAMINA E SEUS SAIS;0;KG
29221310;PRODUTOS QUÍMICOS ORGÂNICOS;29221310 - TRIETANOLAMINA;;KG
29221320;PRODUTOS QUÍMICOS ORGÂNICOS;29221320 - SAIS DA TRIETANOLAMINA;;KG
29221400;PRODUTOS QUÍMICOS ORGÂNICOS;29221400 - DEXTROPROPOXIFENO (DCI) E SEUS SAIS;0;KG
29221500;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29221600;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29221700;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29221800;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29221911;PRODUTOS QUÍMICOS ORGÂNICOS;29221911 - MONOISOPROPANOLAMINA;0;KG
29221912;PRODUTOS QUÍMICOS ORGÂNICOS;29221912 - 2,4-DICLOROFENOXIACETATO D/TRIISOPROPANOLAM.;0;KG
29221913;PRODUTOS QUÍMICOS ORGÂNICOS;29221913 - 2,4-DICLOROFENOXIACETATO DE DIMETILPROPANOL.;0;KG
29221919;PRODUTOS QUÍMICOS ORGÂNICOS;29221919 - OUTROS PROPANOLAMINAS SAIS E DERIVADOS;0;KG
29221921;PRODUTOS QUÍMICOS ORGÂNICOS;29221921 - CITRATO;0;KG
29221929;PRODUTOS QUÍMICOS ORGÂNICOS;29221929 - ORFENADRINA E OUTROS SAIS;0;KG
29221931;PRODUTOS QUÍMICOS ORGÂNICOS;29221931 - CLORIDRATO DE AMBROXOL;0;KG
29221939;PRODUTOS QUÍMICOS ORGÂNICOS;29221939 - AMBROXOL E OUTROS SAIS;0;KG
29221941;PRODUTOS QUÍMICOS ORGÂNICOS;29221941 - CLORIDRATO DE CLOBUTINOL;0;KG
29221949;PRODUTOS QUÍMICOS ORGÂNICOS;29221949 - CLOBUTINOL E OUTROS SAIS;0;KG
29221951;PRODUTOS QUÍMICOS ORGÂNICOS;29221951 - N,N-DIMETIL-2-AMINOETANOL,SEUS SAIS PROTS.;0;KG
29221952;PRODUTOS QUÍMICOS ORGÂNICOS;29221952 - N,N-DIETIL-2-AMINOETANOL E SEUS SAIS PROTS.;0;KG
29221959;PRODUTOS QUÍMICOS ORGÂNICOS;29221959 - OUTS.N,N-DIALQUIL-2-AMINOETANOL,SAIS PROTS.;0;KG
29221961;PRODUTOS QUÍMICOS ORGÂNICOS;29221961 - METILDIETANOLAMINA E SEUS SAIS;;KG
29221962;PRODUTOS QUÍMICOS ORGÂNICOS;29221962 - ETILDIETANOLAMINA E SEUS SAIS;;KG
29221969;PRODUTOS QUÍMICOS ORGÂNICOS;29221969 - OUTS.N-ALQUIL-DIETANOLAMINA,SEUS SAIS PROTS.;;KG
29221971;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29221979;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29221981;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29221989;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29221991;PRODUTOS QUÍMICOS ORGÂNICOS;29221991 - 1-P-NITROFENIL-2-AMINO-1,3-PROPANODIOL;0;KG
29221992;PRODUTOS QUÍMICOS ORGÂNICOS;29221992 - FUMARATO DE BENCICLANO;0;KG
29221993;PRODUTOS QUÍMICOS ORGÂNICOS;29221993 - CLEMBUTEROL (#CLENBUTEROL#) E SEU CLORIDRATO;0;KG
29221994;PRODUTOS QUÍMICOS ORGÂNICOS;29221994 - MIRTECAÍNA;0;KG
29221995;PRODUTOS QUÍMICOS ORGÂNICOS;29221995 - TAMOXIFEN E SEU CITRATO;0;KG
29221996;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29221999;PRODUTOS QUÍMICOS ORGÂNICOS;29221999 - OUTS.AMINOALCOÓIS, S/ÉTERES E SEUS ÉSTERES;0;KG
29222100;PRODUTOS QUÍMICOS ORGÂNICOS;29222100 - ÁCIDOS AMINONAFTOLSULFÔNICOS E SEUS SAIS;0;KG
29222911;PRODUTOS QUÍMICOS ORGÂNICOS;29222911 - P-AMINOFENOL E SEUS SAIS;0;KG
29222919;PRODUTOS QUÍMICOS ORGÂNICOS;29222919 - O-AMINOFENÓIS,M-AMINOFENÓIS E SEUS SAIS;0;KG
29222920;PRODUTOS QUÍMICOS ORGÂNICOS;29222920 - NITROANISIDINAS E SEUS SAIS;0;KG
29222990;PRODUTOS QUÍMICOS ORGÂNICOS;29222990 - OUTS.AMINONAFTÓIS,AMINOFENÓIS S/ÉT.ÉST.,SAIS;0;KG
29223111;PRODUTOS QUÍMICOS ORGÂNICOS;29223111 - ANFEPRAMONA;0;KG
29223112;PRODUTOS QUÍMICOS ORGÂNICOS;29223112 - SAIS DE ANFEPRAMONA;0;KG
29223120;PRODUTOS QUÍMICOS ORGÂNICOS;29223120 - METADONA E SEUS SAIS;0;KG
29223130;PRODUTOS QUÍMICOS ORGÂNICOS;29223130 - NORMETADONA E SEUS SAIS;0;KG
29223910;PRODUTOS QUÍMICOS ORGÂNICOS;29223910 - AMINOANTRAQUINONAS E SEUS SAIS;0;KG
29223921;PRODUTOS QUÍMICOS ORGÂNICOS;29223921 - CLORIDRATO DE KETAMINA;0;KG
29223929;PRODUTOS QUÍMICOS ORGÂNICOS;29223929 - KETAMINA E OUTROS SAIS DE KETAMINA;0;KG
29223990;PRODUTOS QUÍMICOS ORGÂNICOS;29223990 - OUTS.AMINOALDEÍDOS,AMINOCETONAS,AMINOQS.;0;KG
29224110;PRODUTOS QUÍMICOS ORGÂNICOS;29224110 - LISINA;0;KG
29224190;PRODUTOS QUÍMICOS ORGÂNICOS;29224190 - ÉSTERES E SAIS, DA LISINA;0;KG
29224210;PRODUTOS QUÍMICOS ORGÂNICOS;29224210 - ÁCIDO GLUTÂMICO;0;KG
29224220;PRODUTOS QUÍMICOS ORGÂNICOS;29224220 - SAIS DO ÁCIDO GLUTÂMICO;0;KG
29224300;PRODUTOS QUÍMICOS ORGÂNICOS;29224300 - ÁCIDO ANTRANÍLICO E SEUS SAIS;0;KG
29224410;PRODUTOS QUÍMICOS ORGÂNICOS;29224410 - TILIDINA;0;KG
29224420;PRODUTOS QUÍMICOS ORGÂNICOS;29224420 - SAIS DE TILIDINA;0;KG
29224910;PRODUTOS QUÍMICOS ORGÂNICOS;29224910 - GLICINA E SEUS SAIS;0;KG
29224920;PRODUTOS QUÍMICOS ORGÂNICOS;29224920 - ÁCIDO ETILENODIAMINOTETRACÉTICO E SEUS SAIS;0;KG
29224931;PRODUTOS QUÍMICOS ORGÂNICOS;29224931 - ÁCIDO IMINODIACÉTICO;0;KG
29224932;PRODUTOS QUÍMICOS ORGÂNICOS;29224932 - SAIS DO ÁCIDO IMINODIACÉTICO;0;KG
29224940;PRODUTOS QUÍMICOS ORGÂNICOS;29224940 - ÁCIDO DIETILENOTRIAMINOPENTACÉTICO,SEUS SAIS;0;KG
29224951;PRODUTOS QUÍMICOS ORGÂNICOS;29224951 - ALFA-FENILGLICINA;0;KG
29224952;PRODUTOS QUÍMICOS ORGÂNICOS;29224952 - CLORIDRATO D/CL.D(-)ALFA AMINOBENZENOACETILA;0;KG
29224959;PRODUTOS QUÍMICOS ORGÂNICOS;29224959 - OUTS SAIS E DERIVADOS D/ALFA-FENILGLICINA;0;KG
29224961;PRODUTOS QUÍMICOS ORGÂNICOS;29224961 - DICLOFENACO DE SÓDIO;0;KG
29224962;PRODUTOS QUÍMICOS ORGÂNICOS;29224962 - DICLOFENACO DE POTÁSSIO;0;KG
29224963;PRODUTOS QUÍMICOS ORGÂNICOS;29224963 - DICLOFENACO DE DIETILAMÔNIO;0;KG
29224964;PRODUTOS QUÍMICOS ORGÂNICOS;29224964 - DICLOFENACO;0;KG
29224969;PRODUTOS QUÍMICOS ORGÂNICOS;29224969 - OUTROS DICLOFENACOS, SEUS SAIS E DERIVADOS;0;KG
29224990;PRODUTOS QUÍMICOS ORGÂNICOS;29224990 - OUTROS AMINOÁCIDOS,SAIS E ÉSTERES;0;KG
29225011;PRODUTOS QUÍMICOS ORGÂNICOS;29225011 - CLORIDRATO DE FENILEFRINA;0;KG
29225019;PRODUTOS QUÍMICOS ORGÂNICOS;29225019 - FENILEPRINA E OUTROS SAIS;0;KG
29225021;PRODUTOS QUÍMICOS ORGÂNICOS;29225021 - CLORIDRATO DE PROPAFENONA;;KG
29225029;PRODUTOS QUÍMICOS ORGÂNICOS;29225029 - PROPAFENONA E OUTROS SAIS;;KG
29225031;PRODUTOS QUÍMICOS ORGÂNICOS;29225031 - LEVODOPA;0;KG
29225032;PRODUTOS QUÍMICOS ORGÂNICOS;29225032 - METILDOPA;0;KG
29225039;PRODUTOS QUÍMICOS ORGÂNICOS;29225039 - TIROSINA SEUS DERIVADOS E SAIS;0;KG
29225041;PRODUTOS QUÍMICOS ORGÂNICOS;29225041 - TARTARATO DE METOPROLOL;;KG
29225049;PRODUTOS QUÍMICOS ORGÂNICOS;29225049 - METROPOLOL E OUTROS SAIS;;KG
29225050;PRODUTOS QUÍMICOS ORGÂNICOS;29225050 - PROPANOLOL E SEUS SAIS;;KG
29225091;PRODUTOS QUÍMICOS ORGÂNICOS;29225091 - N-1-(METOXICARB.)PROPEN-2-IL)ALFA-AMINO P-ETC.;0;KG
29225099;PRODUTOS QUÍMICOS ORGÂNICOS;29225099 - OUTS.AMINOALCOOISFENÓIS, AMINOACIDOSFENÓIS;0;KG
29231000;PRODUTOS QUÍMICOS ORGÂNICOS;29231000 - COLINA E SEUS SAIS;0;KG
29232000;PRODUTOS QUÍMICOS ORGÂNICOS;29232000 - LECITINAS E OUTROS FOSFOAMINOLIPÍDIOS;0;KG
29233000;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29234000;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29239010;PRODUTOS QUÍMICOS ORGÂNICOS;29239010 - BETAÍNA E SEUS SAIS;0;KG
29239020;PRODUTOS QUÍMICOS ORGÂNICOS;29239020 - DERIVADOS DA COLINA;0;KG
29239030;PRODUTOS QUÍMICOS ORGÂNICOS;29239030 - CLORETO DE 3-CLORO-2-HIDROXIPROPILTRIMETILAM.;0;KG
29239040;PRODUTOS QUÍMICOS ORGÂNICOS;29239040 - HALOGENETOS D/ALQUIL-TRIMETIL.C/ALQ.D/C6 A C22;0;KG
29239050;PRODUTOS QUÍMICOS ORGÂNICOS;29239050 - HAL.D/DIALQUIL-DIMETILAMÔNIO,C/ALQUILA D/C6/C22;0;KG
29239060;PRODUTOS QUÍMICOS ORGÂNICOS;29239060 - HAL.D/PENTAMETIL-ALQ.PROPILEN.C/ALQ.D/C6 A C22;0;KG
29239090;PRODUTOS QUÍMICOS ORGÂNICOS;29239090 - OUTS.SAIS,HID.D/AM.QUAT.LECITINAS,FOSFOAMINOL;0;KG
29241100;PRODUTOS QUÍMICOS ORGÂNICOS;29241100 - MEPROBAMATO (DCI);0;KG
29241210;PRODUTOS QUÍMICOS ORGÂNICOS;29241210 - FLUOROACETAMIDA;0;KG
29241220;PRODUTOS QUÍMICOS ORGÂNICOS;29241220 - FOSFAMIDONA;0;KG
29241230;PRODUTOS QUÍMICOS ORGÂNICOS;29241230 - MONOCROTOFÓS;0;KG
29241911;PRODUTOS QUÍMICOS ORGÂNICOS;29241911 - 2-CLORO-N-METILACETOACETAMIDA;0;KG
29241919;PRODUTOS QUÍMICOS ORGÂNICOS;29241919 - OUTS.ACETOACETAMIDA E DERV. SAIS D/PRODUTO;0;KG
29241921;PRODUTOS QUÍMICOS ORGÂNICOS;29241921 - N-METILFORMAMIDA;0;KG
29241922;PRODUTOS QUÍMICOS ORGÂNICOS;29241922 - N,N-DIMETILFORMAMIDA;0;KG
29241929;PRODUTOS QUÍMICOS ORGÂNICOS;"29241929 - OUTRAS FORMAMIDAS; ACETAMIDAS";0;KG
29241931;PRODUTOS QUÍMICOS ORGÂNICOS;29241931 - ACRILAMIDA;0;KG
29241932;PRODUTOS QUÍMICOS ORGÂNICOS;29241932 - METACRILAMIDAS;0;KG
29241939;PRODUTOS QUÍMICOS ORGÂNICOS;29241939 - OUTROS DERIVADOS DE ACRILAMIDA;0;KG
29241942;PRODUTOS QUÍMICOS ORGÂNICOS;29241942 - DICROTOFÓS;0;KG
29241949;PRODUTOS QUÍMICOS ORGÂNICOS;29241949 - OUTROS DERIVADOS DE CROTONAMIDAS;0;KG
29241991;PRODUTOS QUÍMICOS ORGÂNICOS;29241991 - N,N'-DIMETILURÉIA;0;KG
29241992;PRODUTOS QUÍMICOS ORGÂNICOS;29241992 - CARISOPRODOL;0;KG
29241993;PRODUTOS QUÍMICOS ORGÂNICOS;29241993 - N,N'-(DIESTEAROIL)ETILENODIAMINA;0;KG
29241994;PRODUTOS QUÍMICOS ORGÂNICOS;29241994 - DIETANOLAMIDAS DE ÁCIDOS GRAXOS DE C12 A C18;0;KG
29241999;PRODUTOS QUÍMICOS ORGÂNICOS;29241999 - OUTS.AMIDAS(INCL.CARB.)ACIC.DER.SAIS D/PRODS.;0;KG
29242111;PRODUTOS QUÍMICOS ORGÂNICOS;29242111 - HEXANITROCARBANILIDAS;0;KG
29242119;PRODUTOS QUÍMICOS ORGÂNICOS;29242119 - CARBANILIDA, OUTROS SAIS E DERIVADOS;0;KG
29242120;PRODUTOS QUÍMICOS ORGÂNICOS;29242120 - DIURON;0;KG
29242190;PRODUTOS QUÍMICOS ORGÂNICOS;29242190 - UREÍNAS, OUTROS SAIS E DERIVADOS;0;KG
29242300;PRODUTOS QUÍMICOS ORGÂNICOS;29242300 - ÁCIDO 2-ACETAMIDOBENZ.(N-ACETILANTR.) E S/SAIS;0;KG
29242400;PRODUTOS QUÍMICOS ORGÂNICOS;29242400 - ETINAMATO (DCI);0;KG
29242500;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;0;KG
29242911;PRODUTOS QUÍMICOS ORGÂNICOS;29242911 - ACETANILIDA;0;KG
29242912;PRODUTOS QUÍMICOS ORGÂNICOS;29242912 - 4-AMINOACETANILIDA;0;KG
29242913;PRODUTOS QUÍMICOS ORGÂNICOS;29242913 - ACETAMINOFEN (PARACETAMOL);0;KG
29242914;PRODUTOS QUÍMICOS ORGÂNICOS;29242914 - LIDOCAÍNA E SEU CLORIDRATO;0;KG
29242915;PRODUTOS QUÍMICOS ORGÂNICOS;29242915 - 2,5-DIMETOXIACETANILIDA;0;KG
29242919;PRODUTOS QUÍMICOS ORGÂNICOS;29242919 - OUTROS DERIVADOS E SAIS DA ACETANILIDA;0;KG
29242920;PRODUTOS QUÍMICOS ORGÂNICOS;29242920 - ANILIDAS DOS ÁCIDOS HIDROXINAFTÓICOS E SAIS;0;KG
29242931;PRODUTOS QUÍMICOS ORGÂNICOS;29242931 - CARBARIL;0;KG
29242932;PRODUTOS QUÍMICOS ORGÂNICOS;29242932 - PROPOXUR;0;KG
29242939;PRODUTOS QUÍMICOS ORGÂNICOS;29242939 - OUTROS CARBAMATOS;0;KG
29242941;PRODUTOS QUÍMICOS ORGÂNICOS;29242941 - TECLOZAM;0;KG
29242942;PRODUTOS QUÍMICOS ORGÂNICOS;29242942 - ALACLOR;;KG
29242943;PRODUTOS QUÍMICOS ORGÂNICOS;"29242943 - ATELONOL; METOLACLOR";0;KG
29242944;PRODUTOS QUÍMICOS ORGÂNICOS;29242944 - ÁCIDO IOXÁGLICO;0;KG
29242945;PRODUTOS QUÍMICOS ORGÂNICOS;29242945 - IODAMIDA;0;KG
29242946;PRODUTOS QUÍMICOS ORGÂNICOS;29242946 - CLORETO DO ÁCIDO P-ACETAMIDOBENZENOSSULF.;0;KG
29242947;PRODUTOS QUÍMICOS ORGÂNICOS;29242947 - ÁCIDO IOXITALÂMICO;0;KG
29242949;PRODUTOS QUÍMICOS ORGÂNICOS;29242949 - OUTRAS ACETAMIDAS E DERIVADOS;0;KG
29242951;PRODUTOS QUÍMICOS ORGÂNICOS;29242951 - BROMOPRIDA;0;KG
29242952;PRODUTOS QUÍMICOS ORGÂNICOS;29242952 - METOCLOPRAMIDA E SEU CLORIDRATO;0;KG
29242959;PRODUTOS QUÍMICOS ORGÂNICOS;29242959 - OUTRAS METOXIBENZAMIDAS,SAIS E DERIVADOS;0;KG
29242961;PRODUTOS QUÍMICOS ORGÂNICOS;29242961 - PROPANIL;0;KG
29242962;PRODUTOS QUÍMICOS ORGÂNICOS;29242962 - FLUTAMIDA;0;KG
29242963;PRODUTOS QUÍMICOS ORGÂNICOS;29242963 - PRILOCAÍNA E SEU CLORIDRATO;0;KG
29242964;PRODUTOS QUÍMICOS ORGÂNICOS;29242964 - LOBITRIDOL;0;KG
29242969;PRODUTOS QUÍMICOS ORGÂNICOS;29242969 - OUTRAS PROPANAMIDAS,SAIS E DERIVADOS;0;KG
29242991;PRODUTOS QUÍMICOS ORGÂNICOS;29242991 - ASPARTAME;0;KG
29242992;PRODUTOS QUÍMICOS ORGÂNICOS;29242992 - DIFLUBENZURON;0;KG
29242993;PRODUTOS QUÍMICOS ORGÂNICOS;29242993 - METALAXIL;0;KG
29242994;PRODUTOS QUÍMICOS ORGÂNICOS;29242994 - TRIFLUMURON;0;KG
29242995;PRODUTOS QUÍMICOS ORGÂNICOS;29242995 - BUCLOSAMIDA;0;KG
29242996;PRODUTOS QUÍMICOS ORGÂNICOS;29242996 - BENZOATO DE DENATÔNIO;0;KG
29242999;PRODUTOS QUÍMICOS ORGÂNICOS;29242999 - OUTRAS AMIDAS CÍCLICAS, SAIS E DERIVADOS;0;KG
29251100;PRODUTOS QUÍMICOS ORGÂNICOS;29251100 - SACARINA E SEUS SAIS;0;KG
29251200;PRODUTOS QUÍMICOS ORGÂNICOS;29251200 - GLUTETIMIDA (DCI);0;KG
29251910;PRODUTOS QUÍMICOS ORGÂNICOS;29251910 - TALIDOMIDA;0;KG
29251990;PRODUTOS QUÍMICOS ORGÂNICOS;29251990 - OUTROS IMIDAS, DERIVADOS E SAIS;0;KG
29252100;PRODUTOS QUÍMICOS ORGÂNICOS;29252100 - CLORDIMEFORME;0;KG
29252911;PRODUTOS QUÍMICOS ORGÂNICOS;29252911 - ASPARTATO DE L-ARGININA;0;KG
29252919;PRODUTOS QUÍMICOS ORGÂNICOS;29252919 - OUTRAS ARGININAS E SAIS;0;KG
